LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,453,NAVSARI,396325,20/03/2024,M/S PAL ENTERPRISE,"GROUND FLOOR - 2976, M/S PAL ENTERPRISE, BEHIND ROLASTAR, GROUND FLOOR - 2976, GIDC ANTALIYA, BILIMORA","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396521,5/3/2024,JITESH AGRO,"SHOP NO - 136,, SOLDHARA,, PIPALGABHAN ROAD,, SHOP NO - 136,, NEAR SHIV MANDIR,, CHIKHLI,","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,453,NAVSARI,396445,15/05/2024,mohanbhai gamanbhai rabari,"301, radhey palace, santadevi, 301, navsari, navsari","[{""NIC5DigitId"":""08991"",""Description"":""Mining of gemstones (agate, diamond, emerald, garnet (gem), jasper, rubby\/saphire etc.""}]"
24,GUJARAT,453,NAVSARI,396445,6/3/2024,ABUUBED AJIM SHAIKH,"0, NEAR HUNDRAJ DANA CHANA, MOTA BAZAR, 0, MOTA BAZAR, NAVSARI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""},{""NIC5DigitId"":""47820"",""Description"":""Retail sale via stalls and markets of textiles, clothing and footwear""}]"
24,GUJARAT,453,NAVSARI,396445,15/05/2024,Keyur Desai,"1, Sevakunj, Sevakunj, 1, 1, Navsari","[{""NIC5DigitId"":""71100"",""Description"":""Architectural and engineering activities and related technical consultancy""}]"
24,GUJARAT,453,NAVSARI,396310,15/05/2024,VRUTIKA RAJESHBHAI TANDEL,"101/102, TURNING POINT APPARTMENT, AMLSAD, 101/102, -, NAVSARI","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
24,GUJARAT,453,NAVSARI,396580,17/05/2024,Vinodbhai Sanjaybhai Chauhan,"0, sai road sai temple, vansda, 0, 0, navsari","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396445,17/05/2024,DIVYESH ANILKUMAR MALI,"2092, ., JUNATHANA, 2092, ., NAVSARI","[{""NIC5DigitId"":""47734"",""Description"":""Retail sale of flowers, plants, pet animals and pet food""}]"
24,GUJARAT,453,NAVSARI,396521,8/1/2024,SHIV KRUPA GENERAL STORE,"-, SHIV KRUPA HOTEL, N H no 48, -, thala, Navsari","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""},{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""}]"
24,GUJARAT,453,NAVSARI,396445,6/1/2024,ASHAPURI ENTERPRISE,"401, MAHAVIR DARSHAN APPARTMENTS, ASHA NAGAR, NAGTALAVDI,, 401, -, NAVSARI","[{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""}]"
24,GUJARAT,453,NAVSARI,396325,7/2/2024,PRINTESHKUMAR BHARATBHAI PATEL,"AT PO VANKAL, VANIYA TALAV, VANIYA TALAV, AT PO VANKAL, -, VANKAL","[{""NIC5DigitId"":""74102"",""Description"":""Activities of interior decorators""},{""NIC5DigitId"":""10501"",""Description"":""Manufacture of pasteurised milk whether or not in bottles\/ polythene packs etc. (plain or flavoured)""},{""NIC5DigitId"":""01463"",""Description"":""Operation of poultry hatcheries""}]"
24,GUJARAT,453,NAVSARI,396560,9/10/2023,Maheshbhai Chhaganbhai Patel,"Dadrafaliya, Dadrafaliya, Chikhli, Dadrafaliya, Chikhli, Navsari","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,453,NAVSARI,396424,8/9/2023,PREMAL DEPARTMENTAL,"6, SAI PLAZA, KABILPORE BAZAR, 6, 6, NAVSARI","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
24,GUJARAT,453,NAVSARI,396110,1/4/2023,Prasad Welding Works,"247/4, Ganesh Chok, Bigri, 247/4, -, Dholai","[{""NIC5DigitId"":""33111"",""Description"":""Repair and maintenance of structural products""}]"
24,GUJARAT,453,NAVSARI,396445,6/7/2023,VAGHRI MUKTABEN PRAKASHBHAI,"14-2210, PANDIT DIN DAYAL NAGAR, TIGHRA, 14-2210, NAVSARI, NAVSARI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396445,18/03/2023,Vaishaliben vinodbhai bhavsar,"B-502, Silver palm, Chhapra road, B-502, Chhapra, Navsari","[{""NIC5DigitId"":""46491"",""Description"":""Wholesale of toiletry, perfumery and cosmetics""}]"
24,GUJARAT,453,NAVSARI,396445,6/2/2023,DIYAN ENTERPRISE,"801, HEER COTTAGE, CHHAPRA ROAD, 801, A, NAVSARI","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
24,GUJARAT,453,NAVSARI,394210,16/05/2023,Mohd ashif,"172, Sabri nagar, Sachin road, 172, A, Surat","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,23/03/2023,SANGITABEN KAILASHBHAI PATIL,"A-37, VANGANGA SOCIETY, NEAR MARUTI NAGAR SCHOOL, A-37, VIJALPORE, NAVSARI","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,11/8/2023,VIJAYBHAI DINUBHAI PATEL,"771/772, ,, KRUSHNAKUNJ SOCIETY, 771/772, NAVSARI, NAVSARI","[{""NIC5DigitId"":""27102"",""Description"":""Manufacture of electric power distribution transformers, arc-welding transformers, fluorescent ballasts, transmission and distribution voltage regulators""}]"
24,GUJARAT,453,NAVSARI,396521,25/05/2023,PARVATKUMAR GOKHULBHAI PATEL,"258, MANDIR FALIYA, NEAR TEMPLE, 258, 258, CHIKHLI","[{""NIC5DigitId"":""08103"",""Description"":""Quarrying of slate and building and monumental stone other than marble and granite""}]"
24,GUJARAT,453,NAVSARI,396445,13/09/2023,NIKITA LOKESH CHAWDA,"Ground Floor, Shri Kesharinandan, Gaurishankar Street, Ground Floor, Behind Ramdevpir Tample, Jalalpore Road","[{""NIC5DigitId"":""23107"",""Description"":""Manufacture of glass decoration pieces and glassware used in imitation jewellery""},{""NIC5DigitId"":""08107"",""Description"":""Mining\/quarrying of limestone, limeshell, 'kankar' and other calcareous minerals including calcite, chalk and shale""},{""NIC5DigitId"":""45401"",""Description"":""Wholesale or retail sale of new motorcycles, mopeds, scooters and three wheelers""}]"
24,GUJARAT,453,NAVSARI,396450,23/03/2023,KAILASHBHAI MURLIDHAR PATIL,"A-37, VANGANGA SOCIETY, NEAR MARUTI NAGAR SCHOOL, A-37, VIJALPORE, NAVSARI","[{""NIC5DigitId"":""31009"",""Description"":""Manufacture of other furniture n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396450,14/08/2023,GOVIND VIJAY CHAUDHARI,"-, AKARPARK SOCIETY, JALALPORE, -, JALALPORE, NAVSARI","[{""NIC5DigitId"":""43303"",""Description"":""Interior and exterior painting, glazing, plastering and decorating of buildings or civil engineering structures""}]"
24,GUJARAT,453,NAVSARI,396445,17/03/2023,TRUPTIBEN MAHESHBHAI SOLANKI,"C/2 403, PRABHAKUNJ PANAYSA, GELAKHADI, C/2 403, NAVSARI, NAVSARI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396321,22/03/2023,DECENT COMPUTER,"204,ABOVE PRIME BANK, NISCHAY COMPLEX, GOHARBAUG, 204,ABOVE PRIME BANK, 204, BILIMORA","[{""NIC5DigitId"":""46511"",""Description"":""Wholesale of computers and computer peripheral equipment""}]"
24,GUJARAT,453,NAVSARI,396433,18/03/2023,DEVABHAI SURABHAI BHARAVAD,"-, BHARVADVAS, KHADSUPA, -, -, NAVSARI","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,453,NAVSARI,396445,24/03/2023,Mahavir laser,"512, Ruby complex, Shantadevi road, 512, Shantadevi road, Navsari","[{""NIC5DigitId"":""32112"",""Description"":""Working of diamonds and other precious and semi-precious stones including the working of industrial quality stones and synthetic or reconstructed precious or semi-precious stones""}]"
24,GUJARAT,453,NAVSARI,396321,22/08/2023,ISHA VIJAY MISTRY,"119, BH ASHOK HOSPITAL, GANDEVI, 119, BILIMORA, NAVSARI","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,453,NAVSARI,396450,26/12/2022,DEVPOOJA PHOTO STUDIO,"27 HARSIDDHIKRUPA, BHAKTI NAGAR, UDHYOG NAGAR, 27 HARSIDDHIKRUPA, 12, NAVSARI","[{""NIC5DigitId"":""59112"",""Description"":""Video production""},{""NIC5DigitId"":""74203"",""Description"":""Activities of photojournalists""},{""NIC5DigitId"":""74209"",""Description"":""Other photographic activities""}]"
24,GUJARAT,453,NAVSARI,396521,2/6/2023,SHREE ODHAVRAM CARTING,"00, COLLEGE SHOPPING CENTER, VANSADA ROAD, 00, 0, CHIKHLI","[{""NIC5DigitId"":""09900"",""Description"":""Support activities for other mining and quarrying""}]"
24,GUJARAT,453,NAVSARI,396472,2/6/2023,MAAZ CATERING,"VAHORWAD, MANDIR GAM, EROO - ABRAMA ROAD, VAHORWAD, JALALPORE, NAVSARI","[{""NIC5DigitId"":""56210"",""Description"":""Event catering""}]"
24,GUJARAT,453,NAVSARI,396450,25/09/2023,ASHOKA TRANSPORT,"1/2/3, BHAVANI COMPLEX, VITHAL MANDIR, 1/2/3, A2, NAVSARI","[{""NIC5DigitId"":""49110"",""Description"":""Passenger rail transport""}]"
24,GUJARAT,453,NAVSARI,396325,19/08/2023,M/S SHIV SHAKTI STONE SUPPLIERS,"., OM CARTING, VANSDA ROAD, ., AT POST KHUNDH, CHIKHLI","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""},{""NIC5DigitId"":""49232"",""Description"":""Non-motorised road freight transport""},{""NIC5DigitId"":""08107"",""Description"":""Mining\/quarrying of limestone, limeshell, 'kankar' and other calcareous minerals including calcite, chalk and shale""}]"
24,GUJARAT,453,NAVSARI,396445,12/7/2023,BALAJI RAMJIT PANDE,"732, DOCTOR FOX CHAL, RAYCHAND ROAD, 732, 2, NAVSARI","[{""NIC5DigitId"":""46109"",""Description"":""Activities of other commission agents n.e.c. (including commission agents working in emerging areas for wholesale trade""}]"
24,GUJARAT,453,NAVSARI,396445,22/08/2023,MANUBHAI TAVADIA,"140, TAVADI, NUTAN STREET FALIYA, 140, 1, NAVSARI","[{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""},{""NIC5DigitId"":""66220"",""Description"":""Activities of insurance agents and brokers""}]"
24,GUJARAT,453,NAVSARI,396040,5/10/2023,SHIVKRUPA AUTO PARTS,"SHOP NO 13, DR.VYASH COMPLEX, NAVA ROAD, SHOP NO 13, 0204, NAVSARI","[{""NIC5DigitId"":""45402"",""Description"":""Wholesale or retail sale of parts and accessories of motorcycles, mopeds, scooters and three wheelers""}]"
24,GUJARAT,453,NAVSARI,396321,25/08/2023,VARSHABEN DINESHBHAI PATEL,"TALAV FALIYU, PRATAPNAGAR, TALAV FALIYU, TALAV FALIYU, VANSDA, NAVSARI","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,453,NAVSARI,396445,25/04/2023,SY OVERSEAS EDUCATION,"1ST FLOOR, GANDEVI ROAD, LUNSIKUI, 1ST FLOOR, LUNSIKUI, NAVSARI","[{""NIC5DigitId"":""85499"",""Description"":""Other educational services n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396521,7/7/2023,EDEVIA,"1291, GAYATRI, Vaniawad, Chikhli- 396521, 1291, 0, Chikhli","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
24,GUJARAT,453,NAVSARI,396040,28/06/2023,RAMDEV KIRANA,"KHERGAM, OPP-ASHARAM BAPU ASHRAM, KHERGAM-DHARAMPUR ROAD, KHERGAM, KHERGAM, KHERGAM","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,453,NAVSARI,396445,17/08/2023,AARZOO EV SOLUTIONS,"SHOP NO. 2, ARDESAR COMPLEX, OPP. A1 AUTO GARAJ, SHOP NO. 2, SATTAPIR CORNER, NAVSARI","[{""NIC5DigitId"":""45200"",""Description"":""Maintenance and repair of motor vehicles""}]"
24,GUJARAT,453,NAVSARI,396560,10/4/2023,DILKHUSH HAIR ART,"MANKDA FALIYA, CHIKHLI, NAVSARI, MANKDA FALIYA, ., NAVSARI","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,453,NAVSARI,396445,3/2/2023,Raghav tours and travels,"306, Zeel Avenue apartment, J n tats marg, 306, Jamalpore, Navsari","[{""NIC5DigitId"":""79120"",""Description"":""Tour operator activities""}]"
24,GUJARAT,453,NAVSARI,396321,23/03/2023,INFINITY CONSULTANCY,"C 50, SHANTINAGAR TOWNSHIP, STATION ROAD, C 50, C 50, BILIMORA","[{""NIC5DigitId"":""69201"",""Description"":""Accounting, bookkeeping and auditing activities""}]"
24,GUJARAT,453,NAVSARI,396415,23/08/2023,Zuber mahmud fulat,"-, -, -, -, -, Navsari","[{""NIC5DigitId"":""49219"",""Description"":""Other urban or suburban passenger transport n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396430,27/06/2023,MAHESHBHAI BALUBHAI BAROT,"7/43, MOTA FAILA, KHAREL CHOKDI TO TANKAL ROAD, 7/43, 0, NAVSARI","[{""NIC5DigitId"":""49224"",""Description"":""Taxi operation""}]"
24,GUJARAT,453,NAVSARI,396310,15/07/2023,JAYDIPBHAI KISHORBHAI PATEL,"31, JADAV FALIYA, MASA, 31, 0, NAVSARI","[{""NIC5DigitId"":""77100"",""Description"":""Renting and leasing of motor vehicles""},{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,453,NAVSARI,396445,6/2/2023,Chintamnai Nasta Centre,"....., Limdachok, Jalalpore road, ....., ....., Navsari","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
24,GUJARAT,453,NAVSARI,396325,16/03/2023,JAYESHBHAI SHANKARBHAI PATEL,"VAJIFA FALIYA, VANKAL, VAJIFA FALIYA, VAJIFA FALIYA, VANKAL, VANKAL","[{""NIC5DigitId"":""31009"",""Description"":""Manufacture of other furniture n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396325,12/4/2023,KRUNALIBEN HARDIK SHRIVASTAV,"663/5, C.M.PATEL CHAL, ANTALIYA, 663/5, 0, ANTALIYA","[{""NIC5DigitId"":""47521"",""Description"":""Retail sale of building material such as bricks, wood, sanitary equipment""},{""NIC5DigitId"":""77309"",""Description"":""Renting and leasing of other machinery and equipment n.e.c. without operator""},{""NIC5DigitId"":""81300"",""Description"":""Landscape care and maintenance service activities""},{""NIC5DigitId"":""25999"",""Description"":""Manufacture of other fabricated metal products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396521,12/4/2023,MINESHBHAI KORGHABHAI AHIR,"HO NO - 850, AHIRWAS, SOLDHARA, HO NO - 850, -, NAVSARI","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
24,GUJARAT,453,NAVSARI,396060,30/12/2022,anmol graphics and mobile shop,"31, dadari faliya, kanbhai agasi road, 31, 31, chikhli","[{""NIC5DigitId"":""82199"",""Description"":""Other specialised office support services activities""}]"
24,GUJARAT,453,NAVSARI,396040,30/12/2022,HITESH TRANSPORT,"-, PATEL FALIYA, KHERGAM, -, -, CHIKHALI","[{""NIC5DigitId"":""49110"",""Description"":""Passenger rail transport""}]"
24,GUJARAT,453,NAVSARI,396380,25/08/2023,Dhirubhai Chhaganbhai Patel,"801, Navanagar, Navanagar road, 801, Navsari, Navsari","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,453,NAVSARI,396521,11/4/2023,KHUSHI FASHION,"SHOP NO 1189, KHADKI, NEAR CHANDIKA MATA TEMPLE, SHOP NO 1189, MAIN BAZAAR, CHIKHLI","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,453,NAVSARI,396445,25/09/2023,SUNILKUMAR BHIKHUBHAI PATEL,"4, OM SHANTI, DUDHIYA TALAV ROAD, 4, 0, NAVSARI","[{""NIC5DigitId"":""79120"",""Description"":""Tour operator activities""}]"
24,GUJARAT,453,NAVSARI,396450,12/4/2023,JAY BABARI PHOTO FRAMING,"NAV GALA, OOP. RAVI KUNG, NEAR RAMDEVI PIR MANDIR, NAV GALA, 2, NAVSARI","[{""NIC5DigitId"":""25113"",""Description"":""Manufacture of industrial frameworks in metal (frameworks for blast furnaces, lifting and handling equipment etc.)""},{""NIC5DigitId"":""25999"",""Description"":""Manufacture of other fabricated metal products n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396445,13/06/2023,KALPANA MOBILE ACCESSORIES,"94/1, SHANTIVAN SOCIETY 2, KALIYVADI ROAD, 94/1, 2, NAVSARI","[{""NIC5DigitId"":""46524"",""Description"":""Wholesale of telephone, mobile phone and communications equipment and parts""}]"
24,GUJARAT,453,NAVSARI,396580,24/07/2023,DEV KRIPA PANI PURI,"00, DEV KRIPA PANI PURI, HANUMANBARI, 00, VANSDA, VANSDA","[{""NIC5DigitId"":""10799"",""Description"":""Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)""}]"
24,GUJARAT,453,NAVSARI,396321,27/12/2022,Techstudio Services,"Parvati Nivas, Sutharwad, Bh. Supreme Hotel, Parvati Nivas, Near NH-48, Chikhli","[{""NIC5DigitId"":""62020"",""Description"":""Computer consultancy and computer facilities management activities""},{""NIC5DigitId"":""70200"",""Description"":""Management consultancy activities""},{""NIC5DigitId"":""71100"",""Description"":""Architectural and engineering activities and related technical consultancy""}]"
24,GUJARAT,453,NAVSARI,396360,24/09/2023,ON SAI RAM,"1, 283 KALIYARI, TORANGAM, 1, 1, TORANGAM","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,453,NAVSARI,396321,25/08/2023,VIBRANT MUSIC,"357, CHOKI STREET, BUNDER ROAD, 357, GANDEVI, BILIMORA","[{""NIC5DigitId"":""59202"",""Description"":""Activities of misic publishing""}]"
24,GUJARAT,453,NAVSARI,396521,4/10/2023,SHREE SAI AGRO,"1, Desaiwad, Chikhli, 1, 1, Chikhli","[{""NIC5DigitId"":""46209"",""Description"":""Whole sale of other agriculture raw materials n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396350,25/09/2023,MAJID PANCHAR CENTER,"1, 1, GANDEVI, 1, 1, NAVSARI","[{""NIC5DigitId"":""63999"",""Description"":""Other information service activities n.e.c.""}]"
24,GUJARAT,453,NAVSARI,396360,14/07/2023,KRISHIV SUPPLIER,"45, KIRANBHAI NAIK, PATEL STREET, 45, DHANORI, NAVSARI","[{""NIC5DigitId"":""63122"",""Description"":""Operation of other websites that act as portals to the Internet, such as media sites providing periodically updated content""},{""NIC5DigitId"":""81300"",""Description"":""Landscape care and maintenance service activities""}]"
24,GUJARAT,453,NAVSARI,396445,12/4/2023,SHREEJI TRADING,"GH-460/205, UMIYA AAPT - 1, NAVSARI, GH-460/205, NAVSARI, NAVSARI","[{""NIC5DigitId"":""47521"",""Description"":""Retail sale of building material such as bricks, wood, sanitary equipment""}]"
24,GUJARAT,453,NAVSARI,396325,25/08/2023,HARVI COLD DRINKS AND ICE CREAM,"SHOP NO 1 ROAD LINE, CHOCOLATE HEAVEN, BILIMORA CHIKHLI ROAD, SHOP NO 1 ROAD LINE, 0, NAVSARI","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
24,GUJARAT,453,NAVSARI,396445,12/4/2023,MITULKUMAR ARVINDBHAI PATEL,"0, VALLABH FALIYU, MOGAR, 0, 0, NAVSARI","[{""NIC5DigitId"":""43123"",""Description"":""Clearing of building sites, earth moving: excavation, landfill, levelling and grading of construction sites, trench digging, rock removal, blasting etc.""}]"
24,GUJARAT,453,NAVSARI,396325,12/2/2025,PAVAN MOBILE,"Shop No 18, Gram Panchayat Shopping, Chikhli, Shop No 18, Chikhli, Chikhli","[{""NIC5DigitId"":""46524"",""Description"":""Wholesale of telephone, mobile phone and communications equipment and parts""}]"
24,GUJARAT,453,NAVSARI,396436,21/02/2025,ROSHANKUMAR NAVNEETBHAI PATEL,"133, KHDAKI FALIYU, VADOLI, 133, 0, MAROLI","[{""NIC5DigitId"":""13991"",""Description"":""Embroidery work and making of laces and fringes""}]"
